book,chapter,verse,chokri,english,source
MAT,23,10,"Sülibizomoli, mipo neko yisü krütako lie cihite, Kükrenamoli Khrista libi neko krütao zo tina.","Neither be called masters, for one is your master, the Christ.",Bible_NAG5BSI_WEB
MAT,23,11,Süri neko dolü küzho thoo sü neko cetao thitato.,But he who is greatest among you will be your servant.,Bible_NAG5BSI_WEB
MAT,23,12,"Kükrenamoli, thüma kühopühri pütho pu lü kürükrüyo kütio thi kürünu vato, eli pütho püthi kürünu yo kütio thi kürükrü vato.","Whoever exalts himself will be humbled, and whoever humbles himself will be exalted.",Bible_NAG5BSI_WEB
MAT,23,13,"Süri küthüraküti lüsiküseko mo Phariseeko, nekoe thiyite! Kükrenamoli nekoe mipo tüyo küdelü lüyi küto khayo tina, nekoe neko tho ri lü mu mo kükremi po ri lü nyiyo mo tina.","""Woe to you, scribes and Pharisees, hypocrites! For you devour widows' houses, and as a pretense you make long prayers. Therefore you will receive greater condemnation.",Bible_NAG5BSI_WEB
MAT,23,14,"Nekoe Tsee thiyite, Neko küthüraküti lüsiküseko mo Phariseeko! Kükrenamoli, nekoe samepüko ce müzo tiyi tayo, mo küthüra die küsho thi müshoyo, süna nekoe miceri kümüjo rüh ku küti ngoto.","""But woe to you, scribes and Pharisees, hypocrites! Because you shut up the Kingdom of Heaven against men; for you don't enter in yourselves, neither do you allow those who are entering in to enter.",Bible_NAG5BSI_WEB
MAT,23,15,"Nekoe tsee thiyite neko lüsiküseko mo Phariseeko, neko küthüra kütiko, kükrenamoli, nekoe mipo Jewmi zho zühyi küto na dzüküzho mo cejü mütü whi tayo; mo mipüh po süzi küyice nekoe pu thipüh neko dü küna mezao nune thi vayo.","Woe to you, scribes and Pharisees, hypocrites! For you travel around by sea and land to make one proselyte; and when he becomes one, you make him twice as much of a son of Gehenna as yourselves.",Bible_NAG5BSI_WEB
MAT,23,16,"Nekoe thiyite! Neko mhüce shothako, Nekoe po die; Kühopühri rüsuce po püh rüshu küti zoe mhapühri zo mo, eli kühopühri kürüsucelü sunako po püh rüshü lize pue mi po küpümi tazo küti na, süzi yo,","""Woe to you, you blind guides, who say, 'Whoever swears by the temple, it is nothing; but whoever swears by the gold of the temple, he is obligated.'",Bible_NAG5BSI_WEB
MAT,23,17,Kümülo mo mhüceko. Ka sunako me mo die süko thi kümüsayi küta kürüsuceo zhoku ta?,"You blind fools! For which is greater, the gold, or the temple that sanctifies the gold?",Bible_NAG5BSI_WEB
MAT,23,18,"Süze kühopühri rüsubao po rüshu lize, süsü mhapüh ri zomo, süri kühopühri süyo küba mhanyoko kha püh rüshu thi küvako po rüshü lize pu jo ta zo, ziyo.","'Whoever swears by the altar, it is nothing; but whoever swears by the gift that is on it, he is obligated.'",Bible_NAG5BSI_WEB
MAT,23,19,Neko kümülo mo mhüceko. Ka mha khapüh rüsu thi küsüko me süko thi kümüsa küsü rüsubao zhoku ta?,"You blind fools! For which is greater, the gift, or the altar that sanctifies the gift?",Bible_NAG5BSI_WEB
MAT,23,20,Thüma kühopühri kürüsuba süh rüshu lize pu süo mo sülü küba mütü süh rüshu vazo.,"He therefore who swears by the altar, swears by it, and by everything on it.",Bible_NAG5BSI_WEB
MAT,23,21,"Mo thüma kühopühri kürüsuce po die rüshu lize, süo mo sülü küba mütü po die rüshu ta zo.","He who swears by the temple, swears by it, and by him who was living in it.",Bible_NAG5BSI_WEB
MAT,23,22,Tü po rüshu lize pu Jihova küdeba mo süo lü küba mütü sa po die rüshü tazo.,"He who swears by heaven, swears by the throne of God, and by him who sits on it.",Bible_NAG5BSI_WEB
MAT,23,23,"Neko küthüraküti lüsiküseko mo Phariseeko, nekoe thiyite! Nekoe nyeprü, dunia mo shitsüh za kürizapüh khasüyo eli nekoe thüzholü Jüko ceri mosüku küti kümüzi sheco, mi phikümüzhe, mo kümülü hihibi kütiko kha vayo; hiko ri thi zü tüzo, süri kükreko thimo ta zü mozo.","""Woe to you, scribes and Pharisees, hypocrites! For you tithe mint, dill, and cumin, and have left undone the weightier matters of the law: justice, mercy, and faith. But you ought to have done these, and not to have left the other undone.",Bible_NAG5BSI_WEB
MAT,23,24,"Ne mhüce die shotha yo kütiko; Nekoe velhanekoe donya vayo, eli utko müzoyi tayo.","You blind guides, who strain out a gnat, and swallow a camel!",Bible_NAG5BSI_WEB
MAT,23,25,"Neko küthüraküti Lüsiküseko mo Phariseeko, nekoe tsee thiyite! Kükrenamoli, nekoe tühe mo mükhu shozüco thi kümüsa vayo, eli ulükue mi mha mükhü küti mo küzüküye küti po chu pu bayo.","""Woe to you, scribes and Pharisees, hypocrites! For you clean the outside of the cup and of the platter, but within they are full of extortion and unrighteousness.",Bible_NAG5BSI_WEB
MAT,23,26,"N mhüküce Phariseeko, tühe mo mükhu lüku thi kümüsayi mürate, sülize shozüco ri müsa tato.","You blind Pharisee, first clean the inside of the cup and of the platter, that the outside of it may become clean also.",Bible_NAG5BSI_WEB
MAT,23,27,"Neko küthüraküti lüsiküse mo Phariseeko, Nekoe thiyite! Kükrenamoli, nekoe mhakhre mhuzu nyhi kümüga küma bizo, eli ulükue küsami roko mo müsakümo po chu pu küba bizo.","""Woe to you, scribes and Pharisees, hypocrites! For you are like whitened tombs, which outwardly appear beautiful, but inwardly are full of dead men's bones, and of all uncleanness.",Bible_NAG5BSI_WEB
MAT,23,28,"Neko shozu thüma küngoce zoe pe kümatho zo, eli neko lüe küthüra küti mo thüzho kümo lünyiko po chu pü bayo.","Even so you also outwardly appear righteous to men, but inwardly you are full of hypocrisy and iniquity.",Bible_NAG5BSI_WEB
MAT,23,29,"Neko küthüraküti lüsiküseko mo Phariseeko, nekoe thiyite! Kükrenamoli nekoe sadzühküseko mhakhre thi süyo mo kümathoko mhakhre tho küzüve süyo.","""Woe to you, scribes and Pharisees, hypocrites! For you build the tombs of the prophets, and decorate the tombs of the righteous,",Bible_NAG5BSI_WEB
MAT,23,30,"Sidie nekoe sü, mhaceno ue uko po neko tüce Ihü küti püh thi lize ukoe sadzühküsemiko za püh uyo süpü tata mo to mo rü; süziyo.","and say, 'If we had lived in the days of our fathers, we wouldn't have been partakers with them in the blood of the prophets.'",Bible_NAG5BSI_WEB
MAT,23,31,Süzi die nekoe neko tho neko yisü sadzühküsemi küdokhrimi nuneko thi die poyo.,Therefore you testify to yourselves that you are children of those who killed the prophets.,Bible_NAG5BSI_WEB
MAT,23,32,Süze neko ri neko poneko bi die thiyite.,"Fill up, then, the measure of your fathers.",Bible_NAG5BSI_WEB
MAT,23,33,"Neko tünyhiko, neko nyhibvü shühyeko, neko dibi die Gehenna mezalü ne müjo kütoo thürayi ta?","You serpents, you offspring of vipers, how will you escape the judgment of Gehenna?",Bible_NAG5BSI_WEB
MAT,23,34,"Süna Yhie! I sadzühküsemiko, mhaküsemiko mo lüsiküseko kütsüh püh nekoce süto; sidie neko süko humi dokhrimo tüpüh guto, mo neko synagogko lüno humi tüpüh vüto, sidie nade lilü puko müthi münyi to.","Therefore, behold, I send to you prophets, wise men, and scribes. Some of them you will kill and crucify; and some of them you will scourge in your synagogues, and persecute from city to city;",Bible_NAG5BSI_WEB
MAT,23,35,Sidie Abel kümathoo za kümükrüh lüno vo rüsuce mo rüsuba nyi dolüno neko pu dokhri küvao Baraka nuo Zakaria za kütso cejü hilü kümatho mütü za po neko piyo vorito.,"that on you may come all the righteous blood shed on the earth, from the blood of righteous Abel to the blood of Zachariah son of Barachiah, whom you killed between the sanctuary and the altar.",Bible_NAG5BSI_WEB
MAT,23,36,"I nekoce potü süto, mha süko mütü tsüdo thüma hiko yo vorito, zita.","Most assuredly I tell you, all these things will come upon this generation.",Bible_NAG5BSI_WEB
MAT,23,37,"Yhie! Jerusalem, Jerusalem, sadzühküseko dokhri küti mo mi kütsüh püh nce küsüko kütsü püh süko va kütio, vükrüe pu nuneko kükü küngu püh pu si khro süyiyo küti bi I va ditsu dithüdü püh n nuneko ci künguyi nyi süa? Eli, neko tho mute!","""Jerusalem, Jerusalem, who kills the prophets, and stones those who are sent to her! How often would I have gathered your children together, even as a hen gathers her chickens under her wings, and you would not!",Bible_NAG5BSI_WEB
MAT,23,38,Yhie! Neko ce va kümüthu püh n prü va die pe sa mo tato.,"Behold, your house is left to you desolate.",Bible_NAG5BSI_WEB
MAT,23,39,"Süzomoli, I nekoce po süto, Nekoe Nyepoo za süh vori küzüo yhevetho zi die po kümothe neko a ngo sa lhote; zita.","For I tell you, you will not see me from now on, until you say, 'Blessed is he who comes in the name of the Lord!'""",Bible_NAG5BSI_WEB
MRK,4,1,"Süsa Pu dzüde shice no mi mütha la; mu makro künye püh vori Puce künguyi küta la Pü püzuo lülü die ku dzülü bayita, sidie makroo mütü dzüde shice cejü küsolü bata.","Again he began to teach by the seaside. A great multitude was gathered to him, so that he entered into a boat in the sea, and sat down. All the multitude were on the land by the sea.",Bible_NAG5BSI_WEB
MRK,4,2,"Süze Pu züvelü no mha kükro püh mütha sü, sidie Pue Pu kümütha lüno sü.","He taught them many things in parables, and told them in his teaching,",Bible_NAG5BSI_WEB
MRK,4,3,"Rünyi süte; Yhie tsa küvami püh-e tsava toü prü, rü pu tsava küsüce hu,","""Listen! Behold, the farmer went out to sow,",Bible_NAG5BSI_WEB
MRK,4,4,"rütu shoshi prüta mu tüyo rako vori die süko müdoyi mu kükreko rütu kütsü,","and it happened, as he sowed, some seed fell by the road, and the birds came and devoured it.",Bible_NAG5BSI_WEB
MRK,4,5,"Tsüro cejü zü si ba kümolü prüta, süze züsi kümola süko tsü mha prari ta,","Others fell on the rocky ground, where it had little soil, and immediately it sprang up, because it had no depth of soil.",Bible_NAG5BSI_WEB
MRK,4,6,Mu nace prari die phrü küsüce; süo ume ba kümo la ceta.,"When the sun had risen, it was scorched; and because it had no root, it withered away.",Bible_NAG5BSI_WEB
MRK,4,7,Mu kükre hu rütu sü tsahu dolü prüta sidie tsahuko ma süri süko güyi die süko po use kürüthiyi mo ta.,"Others fell among the thorns, and the thorns grew up, and choked it, and it yielded no fruit.",Bible_NAG5BSI_WEB
MRK,4,8,"Sülize hu rütu sü cejü zü küve lü prüyi die use ji küthi mamayi, püh se sühmüri, püh se hieshorüh, mu püh se krapüh jiyi zi.","Others fell into the good ground, and yielded fruit, growing up and increasing. Some brought forth thirty times, some sixty times, and some one hundred times as much.""",Bible_NAG5BSI_WEB
MRK,4,9,"Süze Pu süko yisü thüma kühopühri unyi ne die rünyiyi kütomi po rünyiyi te, zita.","He said, ""Whoever has ears to hear, let him hear.""",Bible_NAG5BSI_WEB
MRK,4,10,Süsa Pu pu libi kübace Pu hupü kübako kürikünako züh sa die züveo co kütsota.,"When he was alone, those who were around him with the twelve asked him about the parables.",Bible_NAG5BSI_WEB
MRK,4,11,"Mu Pu süko yisü, Neko po Jihova küde zü kümüsüh seyi no die khasü ve, süri shozuco kübako la zoe züve lüno mha mütü thisü ze;","He said to them, ""To you is given the mystery of the Kingdom of God, but to those who are outside, all things are done in parables,",Bible_NAG5BSI_WEB
MRK,4,12,"Süna pukoe kürünyie rünyiyi ve eli seyi lho mu pukoe küngoe ngoyi ve eli seyi lho, mu kürünyie rünyiyi ve, süri lükükreyi lho, ukoe puko küdeyi die puko küphomako vayi ta mo kütola.","that 'seeing they may see, and not perceive; and hearing they may hear, and not understand; lest perhaps they should turn again, and their sins should be forgiven them.'""",Bible_NAG5BSI_WEB
MRK,4,13,"Sidie Pu süko yisü, neko züve hio semo me? Sülize neko dibi die züve mütü seta?","He said to them, ""Don't you understand this parable? How will you understand all of the parables?",Bible_NAG5BSI_WEB
MRK,4,14,Tsa küvao sü züo püh va süyo.,The farmer sows the word.,Bible_NAG5BSI_WEB
MRK,4,15,"Mo hikohie shoshice tsao rütulü kütako zo, süri puko rünyi küyice, Satan ta mha vori die tsa puko lü prüh küsüo khipüh tata yo.","These are the ones by the road, where the word is sown; and when they have heard, immediately Satan comes, and takes away the word which has been sown in them.",Bible_NAG5BSI_WEB
MRK,4,16,Süsü bidie tsa rütu kütsü tsürolü prü kütakoe; züo seyi mu uko nüri die züh mhayi yo;,"These in like manner are those who are sown on the rocky places, who, when they have heard the word, immediately receive it with joy.",Bible_NAG5BSI_WEB
MRK,4,17,"Süri puko ume ba kümo la dopüh libi güyi yo, sidie künuco züoe kümüzhe küti mu kümüthi kümünyi süri küyice; pukoe unümo mhatayo.","They have no root in themselves, but are short-lived. When oppression or persecution arises because of the word, immediately they stumble.",Bible_NAG5BSI_WEB
MRK,4,18,Sülize tsa rütu tsahu dolü prükütako sü hikohi pukoe zü rünyi yi yo.,"Others are those who are sown among the thorns. These are those who have heard the word,",Bible_NAG5BSI_WEB
MRK,4,19,"Süri cejü hio lünyiko, mu zütho kümo ceneko, mu umünyi kükrekre kütiko ulü lüri küyi ce züo tü müdi vayo, sidie use jiyi mota yo.","and the cares of this age, and the deceitfulness of riches, and the lusts of other things entering in choke the word, and it becomes unfruitful.",Bible_NAG5BSI_WEB
MRK,4,20,"Sülize tsa püh cejü küvelü so küsüko sü hikohi; pukoe züo rünyi die yi püh uzü thiyiyo, sidie use jiyi yo, hu se sümüri, hu se heshorüh, mu hu se krapüh.","These are those which were sown on the good ground: such as hear the word, and accept it, and bear fruit, some thirty times, some sixty times, and some one hundred times.""",Bible_NAG5BSI_WEB
MRK,4,21,"Süzomoli, Pu puko yisü, mi metobüh khapüh mürha khro mori thüzi khro sü ma tayo me? Sidie süo püh ubayo süma yo mo ma?","He said to them, ""Is the lamp brought to be put under a basket or under a bed? Isn't it put on a lampstand?",Bible_NAG5BSI_WEB
MRK,4,22,"Kükrelamori, mhapüri sühpra mi müsemüngo sü lho li die küva püh küma di, mori, mhapühri süh pra küvelü sü mo to die whüpü küma dizo.","For there is nothing hidden, except that it should be made known; neither was anything made secret, but that it should come to light.",Bible_NAG5BSI_WEB
MRK,4,23,Unyi ne die rünyiyi kütomi po rünyiyite.,"If any man has ears to hear, let him hear.""",Bible_NAG5BSI_WEB
MRK,4,24,"Sidie Pu puko yisü, neko mha kürünyilü münuyi te.","He said to them, ""Take heed what you hear. With whatever measure you measure, it will be measured to you, and more will be given to you who hear.",Bible_NAG5BSI_WEB
MRK,4,25,"No didüpüh müde püh mi prü sü shili mi südü müde püh n prüto, mu khapüneko rünyiyo kütiko prü sa süto. Mha kübami kha prü sa süto; mu mha ba kümomi pu kübao ri khi yi tato.","For whoever has, to him will more be given, and he who doesn't have, from him will be taken away even that which he has.""",Bible_NAG5BSI_WEB
MRK,4,26,"Sidie Pu podie, Poo küdee mipüe tsa prüh püh cejü sü die vo züh tayo,","He said, ""The Kingdom of God is as if a man should cast seed on the earth,",Bible_NAG5BSI_WEB
MRK,4,27,"Mu tüso süri lize co süri zi bayo, eli pu tsakoe dibi die tsü süri müma süri bayo sheli se bayo kümo bizo.","and should sleep and rise night and day, and the seed should spring up and grow, he doesn't know how.",Bible_NAG5BSI_WEB
MRK,4,28,"Cejüo tho puse rüthi süyo, thüralü punyi, süsa pu krüh, sidie masü pukrüh chu süriyo tina.","For the earth bears fruit: first the blade, then the ear, then the full grain in the ear.",Bible_NAG5BSI_WEB
MRK,4,29,Sidie puseko ji pariyi ta mütha; süo kürüh tü kütasa mi zeküne khasü tayo.,"But when the fruit is ripe, immediately he puts forth the sickle, because the harvest has come.""",Bible_NAG5BSI_WEB
